INFO 2024-10-12 12:43:04,356 autoreload Watching for file changes with StatReloader
DEBUG 2024-10-12 12:43:04,760 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\horizontal\list_fieldset.html first seen with mtime 1728552584.4012663
DEBUG 2024-10-12 12:43:04,760 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\horizontal\radio.html first seen with mtime 1728552584.4022727
DEBUG 2024-10-12 12:43:04,760 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\horizontal\select.html first seen with mtime 1728552584.4022727
DEBUG 2024-10-12 12:43:04,760 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\horizontal\select_multiple.html first seen with mtime 1728552584.4022727
DEBUG 2024-10-12 12:43:04,761 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\horizontal\textarea.html first seen with mtime 1728552584.4022727
DEBUG 2024-10-12 12:43:04,761 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\inline\checkbox.html first seen with mtime 1728552584.403273
DEBUG 2024-10-12 12:43:04,762 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\inline\checkbox_multiple.html first seen with mtime 1728552584.403273
DEBUG 2024-10-12 12:43:04,762 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\inline\dict_field.html first seen with mtime 1728552584.4038801
DEBUG 2024-10-12 12:43:04,762 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\inline\fieldset.html first seen with mtime 1728552584.4038801
DEBUG 2024-10-12 12:43:04,762 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\inline\form.html first seen with mtime 1728552584.4038801
DEBUG 2024-10-12 12:43:04,763 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\inline\input.html first seen with mtime 1728552584.4038801
DEBUG 2024-10-12 12:43:04,763 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\inline\list_field.html first seen with mtime 1728552584.4048858
DEBUG 2024-10-12 12:43:04,763 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\inline\list_fieldset.html first seen with mtime 1728552584.4048858
DEBUG 2024-10-12 12:43:04,763 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\inline\radio.html first seen with mtime 1728552584.4048858
DEBUG 2024-10-12 12:43:04,763 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\inline\select.html first seen with mtime 1728552584.4048858
DEBUG 2024-10-12 12:43:04,764 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\inline\select_multiple.html first seen with mtime 1728552584.4048858
DEBUG 2024-10-12 12:43:04,764 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\inline\textarea.html first seen with mtime 1728552584.405885
DEBUG 2024-10-12 12:43:04,764 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\pagination\numbers.html first seen with mtime 1728552584.405885
DEBUG 2024-10-12 12:43:04,764 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\pagination\previous_and_next.html first seen with mtime 1728552584.405885
DEBUG 2024-10-12 12:43:04,765 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\vertical\checkbox.html first seen with mtime 1728552584.4068851
DEBUG 2024-10-12 12:43:04,765 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\vertical\checkbox_multiple.html first seen with mtime 1728552584.4068851
DEBUG 2024-10-12 12:43:04,765 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\vertical\dict_field.html first seen with mtime 1728552584.4068851
DEBUG 2024-10-12 12:43:04,765 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\vertical\fieldset.html first seen with mtime 1728552584.4068851
DEBUG 2024-10-12 12:43:04,765 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\vertical\form.html first seen with mtime 1728552584.4078853
DEBUG 2024-10-12 12:43:04,765 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\vertical\input.html first seen with mtime 1728552584.4078853
DEBUG 2024-10-12 12:43:04,765 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\vertical\list_field.html first seen with mtime 1728552584.4078853
DEBUG 2024-10-12 12:43:04,765 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\vertical\list_fieldset.html first seen with mtime 1728552584.4078853
DEBUG 2024-10-12 12:43:04,767 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\vertical\radio.html first seen with mtime 1728552584.408885
DEBUG 2024-10-12 12:43:04,767 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\vertical\select.html first seen with mtime 1728552584.408885
DEBUG 2024-10-12 12:43:04,767 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\vertical\select_multiple.html first seen with mtime 1728552584.4098883
DEBUG 2024-10-12 12:43:04,767 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\vertical\textarea.html first seen with mtime 1728552584.4098883
DEBUG 2024-10-12 12:43:04,768 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\docs\auth\basic.html first seen with mtime 1728552584.3968377
DEBUG 2024-10-12 12:43:04,768 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\docs\auth\session.html first seen with mtime 1728552584.3968377
DEBUG 2024-10-12 12:43:04,768 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\docs\auth\token.html first seen with mtime 1728552584.3968377
DEBUG 2024-10-12 12:43:04,769 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\docs\langs\javascript-intro.html first seen with mtime 1728552584.3978374
DEBUG 2024-10-12 12:43:04,769 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\docs\langs\javascript.html first seen with mtime 1728552584.3978374
DEBUG 2024-10-12 12:43:04,769 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\docs\langs\python-intro.html first seen with mtime 1728552584.3978374
DEBUG 2024-10-12 12:43:04,769 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\docs\langs\python.html first seen with mtime 1728552584.3978374
DEBUG 2024-10-12 12:43:04,769 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\docs\langs\shell-intro.html first seen with mtime 1728552584.3988376
DEBUG 2024-10-12 12:43:04,770 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\rest_framework\templates\rest_framework\docs\langs\shell.html first seen with mtime 1728552584.3988376
DEBUG 2024-10-12 12:43:04,770 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\.gitkeep first seen with mtime 1728154883.0249627
DEBUG 2024-10-12 12:43:04,771 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\accounts first seen with mtime 1728549789.387024
DEBUG 2024-10-12 12:43:04,771 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\admin first seen with mtime 1728549789.4605668
DEBUG 2024-10-12 12:43:04,771 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\includes first seen with mtime 1728549789.5109332
DEBUG 2024-10-12 12:43:04,771 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\layouts first seen with mtime 1728549789.5269527
DEBUG 2024-10-12 12:43:04,771 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\pages first seen with mtime 1728549789.6525073
DEBUG 2024-10-12 12:43:04,772 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\registration first seen with mtime 1728549789.6714625
DEBUG 2024-10-12 12:43:04,772 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\accounts\change first seen with mtime 1728549789.2989397
DEBUG 2024-10-12 12:43:04,772 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\accounts\complete first seen with mtime 1728549789.3063934
DEBUG 2024-10-12 12:43:04,772 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\accounts\done first seen with mtime 1728549789.3206966
DEBUG 2024-10-12 12:43:04,773 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\accounts\error first seen with mtime 1728549789.329677
DEBUG 2024-10-12 12:43:04,773 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\accounts\lock first seen with mtime 1728549789.3414009
DEBUG 2024-10-12 12:43:04,773 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\accounts\reset first seen with mtime 1728549789.352976
DEBUG 2024-10-12 12:43:04,773 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\accounts\reset-confirm first seen with mtime 1728549789.3604956
DEBUG 2024-10-12 12:43:04,773 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\accounts\signin first seen with mtime 1728549789.372041
DEBUG 2024-10-12 12:43:04,774 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\accounts\signup first seen with mtime 1728549789.3840258
DEBUG 2024-10-12 12:43:04,774 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\accounts\verification first seen with mtime 1728549789.395024
DEBUG 2024-10-12 12:43:04,774 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\admin\.gitkeep first seen with mtime 1728154883.0349112
DEBUG 2024-10-12 12:43:04,774 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\admin\actions.html first seen with mtime 1728154883.0359085
DEBUG 2024-10-12 12:43:04,775 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\admin\auth first seen with mtime 1728549789.4408813
DEBUG 2024-10-12 12:43:04,775 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\admin\change_form.html first seen with mtime 1728154883.0359085
DEBUG 2024-10-12 12:43:04,775 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\admin\change_form_object_tools.html first seen with mtime 1728154883.0359085
DEBUG 2024-10-12 12:43:04,776 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\admin\change_list.html first seen with mtime 1728154883.0359085
DEBUG 2024-10-12 12:43:04,776 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\admin\change_list_object_tools.html first seen with mtime 1728154883.0369084
DEBUG 2024-10-12 12:43:04,776 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\admin\change_list_results.html first seen with mtime 1728154883.0369084
DEBUG 2024-10-12 12:43:04,776 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\admin\delete_confirmation.html first seen with mtime 1728154883.0369084
DEBUG 2024-10-12 12:43:04,776 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\admin\delete_selected_confirmation.html first seen with mtime 1728154883.0379083
DEBUG 2024-10-12 12:43:04,782 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\admin\edit_inline first seen with mtime 1728549789.4575572
DEBUG 2024-10-12 12:43:04,783 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\admin\filter.html first seen with mtime 1728154883.0379083
DEBUG 2024-10-12 12:43:04,783 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\admin\includes first seen with mtime 1728549789.470564
DEBUG 2024-10-12 12:43:04,783 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\admin\index.html first seen with mtime 1728154883.0379083
DEBUG 2024-10-12 12:43:04,783 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\admin\invalid_setup.html first seen with mtime 1728154883.0379083
DEBUG 2024-10-12 12:43:04,784 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\admin\login.html first seen with mtime 1728154883.0389082
DEBUG 2024-10-12 12:43:04,784 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\admin\object_history.html first seen with mtime 1728154883.0389082
DEBUG 2024-10-12 12:43:04,784 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\admin\pagination.html first seen with mtime 1728154883.0389082
DEBUG 2024-10-12 12:43:04,784 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\admin\search_form.html first seen with mtime 1728154883.0399084
DEBUG 2024-10-12 12:43:04,784 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\admin\submit_line.html first seen with mtime 1728154883.0399084
DEBUG 2024-10-12 12:43:04,785 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\includes\fixed-plugin.html first seen with mtime 1728154883.041907
DEBUG 2024-10-12 12:43:04,785 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\includes\footer-fullscreen.html first seen with mtime 1728154883.042907
DEBUG 2024-10-12 12:43:04,785 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\includes\footer-rtl.html first seen with mtime 1728154883.042907
DEBUG 2024-10-12 12:43:04,785 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\includes\footer.html first seen with mtime 1728154883.042907
DEBUG 2024-10-12 12:43:04,786 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\includes\head.html first seen with mtime 1728154883.0439084
DEBUG 2024-10-12 12:43:04,786 autoreload File C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\admin_soft_pro\templates\includes\menu-list.html first seen with mtime 1728154883.0439084
